parcel_number,sale_date,sale_price,number_of_bedrooms,number_of_bathrooms,total_livable_area,year_built,zip_code,category_code,exterior_condition,interior_condition,census_tract,x_coord,y_coord,crime_count_500m
888086140,2023-04-21,150000,1,1,504,1832,19130,1,4,3,133,2692995.58964881,240095.70641237,55
482402600,2023-04-14,350000,3,1,1440,2006,19145,1,3,3,36,2684774.98305856,229123.5311783,84
888650725,2023-03-27,229999,2,1,968,1972,19114,1,4,4,351,2741705.16086465,271430.54466121,4
452074200,2023-04-19,84000,3,1,1172,1910,19134,1,4,4,188,2708849.89619473,252809.71182421,122
343374900,2023-03-14,170000,3,2,1120,1949,19151,1,4,2,98,2662478.20711415,243790.32041422,27
562184600,2023-04-20,311000,3,2,1554,1992,19152,1,4,4,337,2722613.77942806,279882.24429321,37
211164900,2023-04-21,325000,3,1,1260,1900,19127,1,4,4,214,2675617.9692204,263253.81462364,52
532017900,2023-04-19,160000,3,2,1212,1947,19111,1,4,4,311,2716788.96627456,270017.31028296,84
182067100,2023-04-24,420000,3,2,1506,1920,19122,1,2,2,144,2700743.83825989,243429.34475821,71
501194000,2023-02-14,152000,3,1,1152,1950,19150,1,5,4,259,2688347.25773814,283113.03474763,37
581315861,2023-04-12,464900,3,2,2004,1989,19115,1,4,4,356,2727582.40728606,289545.26794614,2
405100316,2023-04-20,197000,3,1,1440,1960,19153,1,4,4,54,2669470.96182939,214486.09293355,56
632241800,2023-04-14,370000,3,2,1548,1999,19115,1,4,4,344,2722185.63592739,290181.25158229,10
261229200,2023-04-19,350000,3,1,1200,1920,19145,1,4,3,39,2690877.34782231,223001.76586279,148
162020300,2023-04-20,105000,3,1,1134,1915,19132,1,4,2,167,2693408.7978119,249625.32449222,200
332306500,2023-04-21,215000,2,1,720,1989,19124,1,4,3,191,2709521.36007489,258926.43056189,31
888151716,2023-04-27,295000,1,1,767,1990,19130,1,4,4,136,2688244.26024073,242233.68245138,104
641024334,2023-04-28,327000,2,2,1053,1970,19152,1,4,4,333,2725694.3277289,274233.84482889,26
261260800,2023-04-03,350900,3,1,1240,1920,19145,1,4,4,39,2690885.67260881,222692.6090008,140
281146200,2023-04-25,90000,2,1,952,1915,19132,1,4,4,169,2688948.86480264,251520.3013453,146
122198600,2023-04-26,250000,4,2,1588,1925,19144,1,2,2,247,2692038.79563065,268852.84246755,57
122289700,2023-04-27,148000,3,1,1056,1900,19138,1,4,4,249,2693597.7679064,271115.66274504,121
132022500,2023-04-26,30348,3,1,1306,1940,19141,1,3,3,281,2697144.51114097,263946.16921005,97
233110300,2023-04-25,225000,3,1,2240,1940,19124,1,3,3,292,2708227.59757057,262884.46267205,25
622195000,2023-03-06,220000,3,2,1074,1940,19135,1,3,2,319,2720341.57235831,263541.98235439,83
213041600,2023-04-26,250000,3,1,1110,1950,19128,1,4,4,209,2679996.03690781,259968.76804413,19
102210300,2023-04-20,132000,3,1,1400,1925,19138,1,4,4,264,2692736.30801514,275247.14956079,65
292069000,2023-04-14,170000,2,2,784,1920,19121,1,4,2,137,2688592.45967557,245211.9832533,120
531074000,2023-04-26,240000,3,2,1560,1965,19111,1,4,4,311,2716485.49837756,268601.57787822,95
612018800,2023-04-10,195000,4,3,1440,1925,19120,1,4,4,273,2704234.57274823,266768.9322653,232
102069700,2023-01-27,157000,3,1,1376,1965,19138,1,4,4,265,2694819.46625039,275808.11694279,59
394299300,2023-04-19,272000,4,1,1260,1925,19148,1,4,4,40,2692320.64546065,224994.44921339,113
21178005,2023-04-04,690000,3,2,2512,2007,19147,1,3,3,25,2698448.39928123,229281.82548113,59
888180054,2023-04-18,268000,2,2,1681,1900,19122,1,4,4,144,2698384.89842398,243032.07652389,105
493015800,2023-04-13,245000,3,2,1500,1940,19141,1,4,2,282,2698476.94154698,265476.92697529,79
603143800,2023-03-22,140000,4,1,1500,1920,19139,1,4,4,85,2675163.90648022,237792.58372205,106
181153800,2023-04-19,270000,3,1,1222,1920,19125,1,4,4,143,2703505.32125399,243044.59093454,76
452191100,2023-04-20,40874,3,1,1052,1920,19124,1,4,4,382,2710984.34993106,254259.27716655,82
621213800,2023-04-24,205000,3,1,1202,1950,19149,1,4,4,318,2717849.10391806,266286.61072338,51
132124700,2023-04-14,13980,3,1,1354,1925,19140,1,3,2,280,2696072.54346864,262043.37019414,82
521032000,2023-04-13,235000,3,2,1472,1920,19131,1,2,2,119,2675646.55840206,245683.46164104,129
71532700,2023-04-17,74000,3,1,1120,1920,19134,1,4,4,177,2705110.54934272,252152.86602505,216
251012000,2023-04-12,204000,3,1,1040,1925,19134,1,4,4,179,2706747.59560931,247813.80022813,47
191055830,2023-04-12,218000,3,1,1334,1925,19133,1,3,4,163,2701535.3071494,248776.64968038,74
12018400,2023-04-21,380000,2,2,1040,1920,19147,1,4,2,28,2695974.7296879,228729.0536208,68
552334200,2023-04-14,210000,3,1,1088,1950,19135,1,4,4,320,2724369.28444722,264621.19213821,65
406289700,2023-03-14,110000,3,1,1132,1920,19142,1,4,4,61,2675380.23183498,223121.76004538,149
383102100,2023-04-18,285000,3,1,896,1945,19129,1,4,4,207,2683129.90006265,258192.25191213,17
572154520,2023-04-28,290000,3,1,1370,1957,19114,1,4,3,348,2737806.12962073,276051.25490797,17
433147900,2023-04-20,102000,2,1,960,1920,19140,1,4,3,198,2698725.37477714,257927.09332171,179
452306100,2023-04-27,93000,3,1,1048,1920,19134,1,4,4,188,2709538.60085407,252881.2316943,111
551427600,2023-04-25,250000,3,1,1474,1950,19149,1,4,4,315,2725917.72852881,267466.11623839,67
888001436,2023-04-15,529095,3,2,1492,2023,19125,1,1,1,378,2706286.52861807,243246.53311597,13
382147000,2023-04-27,423000,3,2,1056,1941,19129,1,4,3,207,2685644.01675355,258372.3644128,29
451419700,2023-04-25,560000,3,3,2244,2015,19134,1,3,3,382,2709976.11835173,250839.55172254,50
451233300,2023-04-28,470000,3,2,1544,1920,19134,1,3,2,379,2711112.79750881,249030.4539628,52
888001439,2023-04-27,732500,3,2,2406,2023,19125,1,1,1,378,2706286.52861807,243246.53311597,13
888088714,2023-04-14,2200000,4,2,2309,2007,19146,1,4,3,12,2693023.18408181,233504.00732547,66
888660060,2023-04-26,185000,2,1,1076,1970,19114,1,4,4,353,2742440.80375031,279421.81804872,17
662472200,2023-04-10,269900,2,1,800,1973,19154,1,4,4,362,2742492.54741323,286960.12646288,11
214050500,2023-04-04,465000,3,2,2066,1967,19128,1,4,4,217,2673534.20009398,271272.9606588,9
612247200,2023-04-15,240000,4,1,1164,1940,19120,1,3,2,275,2701078.19323424,268203.0061688,50
621586500,2023-04-24,65000,3,1,1108,1950,19149,1,4,4,317,2720592.77067481,265830.64542797,142
211446700,2023-04-21,480000,6,2,1646,1900,19128,1,3,3,215,2675119.93904848,265750.06717704,19
591123700,2023-04-25,138000,2,1,756,1950,19144,1,4,4,246,2689189.23111981,267192.95667972,113
612064000,2023-04-20,170000,3,2,1188,1947,19120,1,4,3,274,2703189.87175365,267925.41879746,67
111334400,2023-04-21,90000,3,1,1006,1940,19132,1,3,2,172,2691758.74369732,252023.02901438,315
622114200,2023-04-22,120000,3,1,1240,1920,19124,1,4,4,300,2717940.54927322,261641.7043308,101
363250100,2023-03-23,262500,2,1,1130,1923,19146,1,4,3,31,2689528.18352589,228544.82006538,84
161297800,2023-04-20,68000,3,1,882,1915,19132,1,4,4,167,2694901.77874981,250412.37967663,129
361378700,2023-04-04,430000,3,2,1676,2018,19146,1,1,1,20,2687888.36167431,230221.44991422,54
83092400,2023-04-10,875000,4,2,1872,1850,19103,1,4,4,3,2690690.80685681,237812.09582213,29
583072807,2023-04-05,331000,2,2,1000,1960,19116,1,4,4,365,2737822.7680389,300349.62461822,5
888050204,2023-04-14,271900,2,1,603,1900,19106,1,2,2,1,2699235.56109273,235143.65922989,320
372378100,2023-01-13,10000,3,1,1050,1925,19133,1,4,4,174,2696677.62952881,252270.21093471,80
502341000,2023-04-17,225000,3,1,1100,1950,19150,1,4,4,262,2691033.93904457,277921.85910638,39
581176700,2023-04-20,375000,3,2,1404,1959,19115,1,4,3,356,2727794.02169223,290997.75519863,10
342024800,2023-04-06,249990,3,2,1144,1925,19151,1,2,2,101,2671391.71717423,242767.24207979,103
381095000,2023-03-30,16302,3,1,932,1940,19132,1,4,4,172,2690552.80122732,253234.11419064,123
234106000,2023-04-19,150000,3,1,1086,1945,19124,1,4,4,301,2713111.53530923,262469.24368621,33
888094388,2023-04-14,587000,1,1,1091,2008,19103,1,3,3,4,2690193.57458356,236749.77675255,165
211131900,2023-04-05,350000,2,1,1300,1900,19127,1,4,3,214,2676335.64626274,262955.51928847,29
232123200,2023-02-06,16500,3,1,1088,1925,19124,1,4,4,300,2715862.29982081,259282.20609705,58
212252130,2023-04-26,367000,3,3,1440,2006,19128,1,3,3,213,2676671.77485557,265483.50143722,28
382211100,2023-02-13,270000,2,1,1216,1945,19129,1,4,3,207,2686574.69697881,258420.54049754,26
663435600,2023-04-24,295000,3,1,1368,1965,19154,1,4,4,363,2746303.11656372,289336.26377097,43
212260100,2023-04-13,310000,3,2,1280,1930,19128,1,4,4,213,2676598.85078882,265603.37521322,31
211319800,2023-04-26,375000,4,1,1599,1930,19128,1,2,2,214,2677287.84153681,263275.47566955,21
281432000,2023-04-21,98000,3,1,1146,1915,19132,1,4,4,172,2690501.0339424,252568.59944555,175
162130500,2023-04-21,90000,3,1,1120,1920,19132,1,4,4,168,2692893.51308131,250652.21023372,111
551122600,2023-04-24,270000,3,1,1138,1950,19149,1,4,4,316,2721941.48057581,266780.66846229,46
214115221,2023-04-24,425000,4,2,2880,1986,19128,1,4,4,384,2673268.04216173,279166.72308646,0
612129500,2023-04-13,160000,3,1,1050,1955,19120,1,4,4,274,2703118.27347164,268870.89295638,67
631017500,2023-04-03,307000,3,1,1056,1957,19111,1,4,4,339,2712359.26745681,280412.65202504,10
501224900,2023-04-10,305000,3,2,1088,1950,19150,1,4,2,263,2692251.37066481,280772.75530747,47
582100400,2023-04-17,282000,3,1,1224,1962,19116,1,4,4,359,2730959.06621514,294473.12095129,19
281148900,2023-04-21,93000,3,1,990,1915,19132,1,3,3,172,2689102.79887798,252650.04711729,104
381294600,2023-04-21,112000,4,1,1404,1925,19132,1,4,4,172,2689442.48651882,252855.39644413,107
324076800,2023-04-19,285000,3,2,1250,1915,19121,1,2,2,149,2689504.78134173,246999.68866739,182
21541200,2023-04-21,220000,3,1,1328,1915,19147,1,4,4,24,2694722.79682431,230304.2197618,98
888581457,2023-04-19,199900,2,2,928,1960,19116,1,4,4,358,2730559.26386514,301244.66022971,12
214115246,2023-04-24,545000,4,2,2664,1985,19128,1,3,4,384,2671073.4330339,277538.21059546,11
12020000,2023-04-13,330000,4,2,1157,1915,19147,1,4,4,28,2695663.7752573,228775.45149389,63
193016100,2023-04-19,60000,3,1,1146,1920,19140,1,4,4,195,2701437.01699165,253695.95414622,252
42053301,2023-03-30,85000,3,1,1074,1925,19139,1,4,4,94,2673147.23236398,239738.62838638,161
34019200,2023-04-21,66666,3,1,1235,1925,19143,1,3,2,65,2672198.56693847,232759.29457605,156
612477800,2023-04-20,211900,3,2,1104,1953,19120,1,4,4,273,2704762.06775624,268462.8836018,62
12017400,2023-03-26,291000,3,1,1138,1920,19147,1,4,4,28,2696132.04334964,228706.61042422,66
181363550,2023-04-06,800000,4,3,2665,2015,19125,1,3,3,158,2703669.57158165,243653.77344322,113
12520008,2023-04-20,560000,3,2,1248,1919,19147,1,2,2,29,2692739.38609298,228880.55627055,59
343301600,2023-02-27,195000,3,1,1120,1949,19151,1,4,4,98,2664882.04679464,242593.88743964,59
234036600,2023-03-13,50000,3,1,1338,1945,19124,1,4,4,293,2712639.27509889,259662.72206829,64
888087446,2023-04-04,269000,1,1,761,1900,19102,1,4,4,7,2692998.4226484,235483.7960168,443
888022175,2023-04-06,895000,3,2,1797,2002,19147,1,3,4,25,2698143.23224065,230308.9244768,60
193214400,2023-04-04,60000,3,1,930,1920,19140,1,4,4,195,2701484.83644982,254020.24614854,161
888112050,2023-04-14,185000,1,1,538,1900,19103,1,3,4,4,2690099.00390656,236117.88070664,181
888091442,2023-04-19,272000,1,1,674,1970,19130,1,3,3,125,2691010.67695197,239862.18030463,142
312000395,2023-04-12,639900,3,3,1881,2023,19125,1,1,1,378,2705963.46266314,243211.35470863,15
301236500,2023-04-18,912000,3,3,2367,2022,19146,1,1,1,19,2689800.89656314,231716.42625497,56
41139500,2023-03-27,128000,3,1,1114,1925,19139,1,4,4,94,2674867.06586656,238824.31787905,107
162121000,2023-04-21,95000,3,1,1120,1920,19132,1,3,2,168,2692940.88667423,250419.45446563,146
482088800,2023-03-28,70000,3,1,940,1925,19145,1,5,4,36,2685464.38489498,226577.40011571,72
281358100,2023-04-21,90000,2,1,1176,1915,19132,1,3,4,169,2689420.53675956,252050.93840738,145
101162600,2023-04-25,205000,3,1,1426,1925,19138,1,4,4,266,2696112.48958299,278709.83784539,50
405812900,2023-04-17,195400,3,1,1378,1965,19153,1,4,4,55,2670439.40575865,218141.16666013,29
491009100,2023-04-26,155000,4,1,1740,1930,19140,1,4,4,284,2699612.24800339,261131.46519379,62
582217500,2023-03-06,320000,3,2,1412,1958,19116,1,4,4,359,2731673.61268631,295766.74598871,9
162026500,2023-04-21,117000,3,1,1132,1925,19132,1,3,2,167,2693554.66234957,250653.18037613,207
393361300,2023-04-25,273000,2,2,1040,1925,19148,1,2,2,41,2694615.57886289,224194.63946129,133
273164600,2023-03-27,150000,3,1,1082,1940,19143,1,4,5,74,2681120.27547298,232124.56979564,25
392189000,2023-04-24,250000,3,1,1216,1920,19148,1,4,4,42,2696835.79161406,223899.98257031,84
642280500,2023-04-10,231000,3,1,1152,1992,19136,1,4,4,331,2729249.65231115,270549.83972971,37
353288000,2023-04-22,272000,3,1,1212,1925,19111,1,4,3,306,2712356.93183157,271162.6774148,21
352029500,2023-04-17,113000,3,1,1116,1920,19120,1,4,4,305,2710557.33470897,268804.7529968,51
663068000,2023-04-19,155000,3,1,1360,1973,19154,1,5,4,363,2743448.4733229,292461.64629972,24
421262100,2023-04-22,195000,3,2,1564,1935,19120,1,4,3,290,2704094.44048256,263554.04958746,73
212215600,2023-04-11,137500,3,1,1350,1930,19128,1,4,4,209,2679848.75505014,260888.52932796,33
332534600,2023-04-21,174900,3,1,1200,1950,19124,1,4,4,190,2711570.5666064,257868.84146972,99
121139000,2023-01-05,53500,3,1,870,1925,19144,1,4,4,245,2692953.37647864,267184.50230029,49
341213100,2023-04-28,129900,3,1,972,1925,19139,1,4,4,96,2670914.3408324,240524.92438596,109
888154303,2023-04-17,225000,1,1,823,2014,19130,1,3,3,133,2693515.06892481,242454.3056978,125
394396300,2023-04-10,499900,3,2,1090,1920,19148,1,2,2,40,2692966.56805331,226319.7710378,37
394602200,2023-04-04,635000,3,2,1623,1920,19148,1,2,2,28,2693163.85210755,226821.59352496,50
888304898,2023-04-10,595000,4,3,2321,2016,19146,1,1,1,19,2691192.23892482,231542.59162888,77
324113400,2023-04-12,110000,3,1,990,1925,19121,1,3,3,149,2689273.46126631,246652.21790563,141
171043800,2023-04-10,115000,4,1,1710,1915,19141,1,4,4,281,2696370.95756997,264278.82274422,47
102252800,2023-04-18,250000,3,1,1250,1925,19138,1,4,4,264,2692591.50909215,275640.70454797,54
888180436,2023-04-20,465000,2,1,1385,1900,19122,1,4,3,144,2700528.58540957,244303.20357479,103
405155510,2023-04-21,275000,3,2,1440,1925,19153,1,2,2,56,2671118.76299573,216493.30775113,33
572235800,2023-04-20,265000,3,1,1176,1955,19136,1,4,4,348,2733104.85424639,275804.36563796,37
351146200,2023-04-20,185000,3,1,964,1926,19124,1,4,2,390,2712568.89958347,265801.32002729,145
372254000,2023-04-21,105000,4,1,1617,1925,19133,1,4,4,174,2696922.11329181,252674.35251488,64
501276100,2023-04-26,340000,3,2,1936,1935,19150,1,4,3,260,2691080.49242915,282201.31642671,8
662348700,2023-04-26,310000,3,1,1360,1970,19154,1,4,4,362,2745686.23164265,282664.48610406,15
251072600,2023-04-25,250000,2,1,600,1920,19134,1,2,2,180,2707949.06958431,248421.7406133,65
621257700,2023-03-01,179900,3,1,1208,1950,19149,1,4,4,317,2719076.21694939,266027.3628823,43
262234500,2023-03-28,275000,3,1,1150,1920,19145,1,4,4,38,2689858.20911255,225524.9556983,54
452128400,2023-03-06,88000,3,1,914,1910,19134,1,4,4,188,2709509.07761915,253865.5545288,129
314001900,2023-03-08,330000,3,2,1545,1875,19125,1,2,2,161,2702758.30765614,248949.93247029,211
171182100,2023-02-24,180000,3,1,1360,1931,19141,1,4,4,278,2696826.79196015,269615.07191421,96
332222500,2023-03-09,180000,2,1,720,1925,19124,1,4,3,191,2708957.19847356,258861.4677653,50
242216000,2023-03-10,80000,3,1,1056,1930,19104,1,5,5,108,2683056.55867389,240091.62964888,132
461061300,2023-03-10,681540,5,3,2640,1915,19143,1,4,3,79,2678359.52968214,234954.8777833,64
421310300,2023-02-27,181000,3,2,1024,1942,19120,1,4,3,288,2704566.0684763,261134.12627771,94
622234900,2023-03-06,170000,3,1,1076,1925,19124,1,4,3,300,2717718.37550499,262386.62639739,89
311102800,2023-03-10,285000,2,1,912,1875,19125,1,3,3,161,2703265.62652339,248126.9104943,74
81053600,2023-03-10,801000,2,2,1088,1850,19103,1,4,3,12,2688506.63930914,234347.34422147,37
343250400,2023-02-28,229500,3,1,1152,1949,19151,1,4,3,98,2663682.21520481,244599.29517421,69
152241900,2023-02-16,380000,3,2,1570,1920,19130,1,4,3,136,2689949.24666014,242320.03332855,54
502202500,2023-03-08,239900,3,2,1296,1950,19150,1,4,2,260,2689410.66210739,280646.65811871,25
561245800,2023-03-07,312000,3,3,1128,1957,19152,1,4,4,334,2723742.24862781,274046.4275528,73
641083000,2023-02-27,275000,3,2,804,1955,19152,1,4,3,333,2726509.96717373,273895.19655605,21
888054611,2023-02-15,589900,2,2,1292,1985,19106,1,4,3,10,2697112.53318655,234058.01376338,46
471236100,2023-02-01,1441250,5,2,1660,1920,19121,1,4,4,147,2693803.8875729,246262.37124439,220
365395500,2023-02-09,132400,3,1,1024,1925,19145,1,4,4,30,2690853.45876248,227674.64923355,75
102261700,2023-03-06,216000,3,1,1250,1925,19138,1,4,2,264,2692552.36218882,275822.64972213,56
321030500,2023-03-07,260000,3,1,1498,1915,19121,1,4,3,153,2694422.2524779,247877.02483922,123
342147900,2023-02-27,115000,3,1,1258,1925,19151,1,4,4,101,2672333.4659469,243263.82638846,149
541083500,2023-03-03,247900,3,1,1242,1950,19149,1,4,4,312,2716590.37087123,268044.95727231,66
181058200,2023-02-27,770000,3,2,2261,1915,19125,1,3,3,158,2701877.66013923,243264.59180689,65
432047600,2023-02-22,138000,3,1,1120,1920,19140,1,4,3,203,2696771.39607356,256608.58119497,193
211027520,2023-03-08,457000,3,3,1700,2005,19127,1,3,3,210,2678236.24482372,260876.6094043,41
181255501,2023-02-28,618500,4,2,2160,2014,19125,1,3,3,158,2704120.31313422,244169.99813254,56
341155400,2023-03-03,100000,3,1,1092,1925,19139,1,4,4,96,2671195.87110923,239846.19017914,119
83110703,2023-03-06,1500000,3,3,2250,2021,19103,1,1,1,3,2689687.06739448,237599.90891054,73
41130300,2023-02-22,219900,3,2,1076,1925,19139,1,3,2,94,2675019.14495873,239251.10016197,148
662086200,2023-03-08,339900,3,1,1360,1967,19154,1,4,2,362,2742216.5190939,284759.39464389,36
12332700,2023-02-22,410000,2,1,1036,1920,19148,1,2,2,28,2694027.22111572,227329.13417655,53
394004700,2023-02-23,300000,4,1,1872,1925,19148,1,4,4,40,2693780.56380065,226154.31566004,58
431057500,2023-03-02,60000,3,1,1652,1925,19140,1,4,4,199,2697943.53972664,254949.9421238,82
11033500,2023-03-07,240000,4,1,1504,1900,19147,1,4,4,27,2697919.54764864,227601.78323755,63
321205300,2023-02-01,1358750,5,2,2049,1915,19121,1,4,4,153,2693694.09940664,247998.1115393,231
363140735,2023-03-01,410000,3,3,1551,2022,19145,1,1,1,31,2689803.87359132,227818.65681955,90
152325600,2023-03-02,489900,3,2,1692,1920,19130,1,2,2,135,2692389.1344969,242857.34754263,99
342156500,2023-01-27,250000,3,1,1244,1925,19151,1,4,4,114,2672040.54724139,244952.60319464,84
232216500,2023-03-07,252900,3,1,1338,1925,19124,1,2,2,300,2716116.71072932,261322.07865772,161
342336000,2023-02-17,69000,3,1,1168,1925,19151,1,4,4,101,2670695.92361832,243701.11554013,90
365032800,2023-03-08,330000,5,1,1884,1923,19146,1,4,4,30,2692130.49295381,228392.84595989,82
471060621,2023-03-08,282000,3,1,1280,1982,19121,1,4,3,140,2693931.81612282,243754.53374039,237
888080316,2023-03-07,306000,2,2,1239,1977,19102,1,4,4,8,2692933.46674156,234488.57195738,694
511204000,2023-03-02,344900,3,3,1536,1925,19143,1,4,2,74,2678052.69236931,231354.6960073,120
361173200,2023-02-17,165000,4,1,1572,1925,19146,1,4,4,21,2690328.87122898,230069.05192505,79
888022296,2023-03-03,585000,2,2,733,2010,19147,1,3,3,25,2696846.29618622,230195.03953397,80
888022294,2023-03-03,585000,2,2,682,2010,19147,1,3,3,25,2696846.29618622,230195.03953397,80
888022292,2023-03-03,585000,3,2,1404,2010,19147,1,3,3,25,2696846.29618622,230195.03953397,80
641168300,2023-03-02,180000,3,1,1470,1925,19136,1,4,4,332,2725733.50612822,269117.20742439,52
604233900,2023-03-02,199990,4,1,1410,1925,19143,1,4,2,84,2673565.98940048,236489.61224663,132
888087950,2023-02-24,450000,2,2,1017,1900,19103,1,3,3,12,2691921.90380406,233996.66021155,83
252560000,2023-03-03,95999,2,1,910,1920,19134,1,4,4,178,2705219.86310048,251011.95032789,346
323014701,2023-02-09,100500,5,2,1640,1915,19121,1,2,2,151,2687183.49989507,247695.23845738,106
411263000,2023-03-07,235000,3,2,1260,1920,19135,1,2,2,321,2722656.52343707,261445.20898888,80
342028400,2023-02-28,100000,3,1,1168,1925,19151,1,4,4,101,2671869.98754315,242984.14879821,113
612300300,2023-02-28,179000,3,1,1120,1925,19120,1,4,4,275,2701724.75198048,268528.47828688,59
541287000,2023-03-08,245000,3,1,1164,1950,19149,1,4,4,313,2719211.2186479,268484.44064529,46
311059800,2023-02-28,319900,2,1,960,1910,19125,1,4,2,161,2702506.60671598,248494.76835439,133
521033700,2023-03-07,140000,4,1,2098,1925,19131,1,5,5,119,2675314.08301714,245834.4052368,78
211511600,2023-03-03,260000,2,1,1056,1920,19127,1,4,4,214,2675146.85959831,263842.70091304,47
453064500,2023-03-07,234000,3,1,1098,1920,19137,1,4,3,183,2718393.03196406,252931.48224996,154
92295300,2023-03-07,1750000,7,2,6660,1909,19118,1,4,4,386,2677935.61583181,279359.77552189,5
351223700,2023-03-08,225000,3,1,1214,1940,19124,1,4,2,390,2713318.87052448,266147.20844314,136
312123100,2023-02-24,300000,2,2,1002,1875,19125,1,3,4,160,2704723.81225531,244809.36463596,104
251127700,2023-03-03,265000,3,1,1176,1915,19134,1,4,3,180,2709624.97863406,247853.5724583,58
221118400,2023-03-01,240000,3,3,1600,1955,19119,1,4,4,254,2690112.98124081,276196.15816146,42
642048200,2023-03-01,225000,3,1,1144,1950,19136,1,4,4,331,2730869.64677456,270774.04827079,57
151019410,2023-03-08,300000,3,2,1545,1920,19130,1,4,4,133,2693438.05661164,242010.85579731,114
404139100,2023-02-17,90000,3,1,1046,1925,19153,1,4,4,55,2671290.58647098,220533.53523497,86
453146600,2023-02-13,81000,3,1,1120,1925,19137,1,4,4,184,2720106.38877356,255446.08712888,31
234217500,2023-03-07,165000,3,1,1224,1930,19124,1,4,4,301,2713172.51386181,261127.13974313,44
491470100,2023-03-06,76500,3,1,1202,1940,19140,1,4,2,283,2697971.34478915,261918.16112697,54
212004900,2023-02-06,230000,2,1,896,1955,19128,1,4,4,210,2679830.28395848,261080.29830138,30
888520172,2023-01-18,159900,2,1,1217,1960,19131,1,4,4,122,2680382.06008589,252654.43916889,35
212323100,2023-02-24,266000,4,1,1080,1930,19128,1,4,3,215,2675452.16935514,267239.9470713,54
332306100,2023-02-28,180000,2,1,720,1989,19124,1,4,4,191,2709510.01462515,258844.97140722,38
662421800,2023-03-07,305000,4,1,1540,1966,19154,1,4,4,362,2742288.06192981,285279.09439188,18
642093900,2023-02-20,155000,3,1,1408,1950,19136,1,4,4,331,2726160.24346372,268919.28984122,68
